finding_id,repo_id,repository,commit_sha,domain,cohort,security_family,cwe_id,filename,statement_start,statement_end,line_number,scanner_count,scanners,rule_ids,raw_alert_count,raw_alert_ids,reported_lines,severity,confidence,messages,statement_code,annotator_1_label,annotator_2_label,adjudicated_label,rationale
FND-000264,R014,fabric/fabric,ded51893f02c33d2bc7c157624c44a039a952037,"HTTP, Networking & Cloud",Primary_Core_Benchmark,hardcoded-temp-path,CWE-377,fabric/transfer.py,44,111,44,1,Semgrep,python.security.hardcoded-temp-path,1,ALT-000455,75,WARNING,,Hard-coded temporary filesystem path detected.,"        """"""
        Copy a file from wrapped connection's host to the local filesystem.

        :param str remote:
            Remote file to download.

            May be absolute, or relative to the remote working directory.

            .. note::
                Most SFTP servers set the remote working directory to the
                connecting user's home directory, and (unlike most shells) do
                *not* expand tildes (``~``).

                For example, instead of saying ``get(""~/tmp/archive.tgz"")``,
                say ``get(""tmp/archive.tgz"")``.

        :param local:
            Local path to store downloaded file in, or a file-like object.

            **If None or another 'falsey'/empty value is given** (the default),
            the remote file is downloaded to the current working directory (as
            seen by `os.getcwd`) using its remote filename. (This is equivalent
            to giving ``""{basename}""``; see the below subsection on
            interpolation.)

            **If a string is given**, it should be a path to a local directory
            or file and is subject to similar behavior as that seen by common
            Unix utilities or OpenSSH's ``sftp`` or ``scp`` tools.

            For example, if the local path is a directory, the remote path's
            base filename will be added onto it (so ``get('foo/bar/file.txt',
            '/tmp/')`` would result in creation or overwriting of
            ``/tmp/file.txt``).

            This path will be **interpolated** with some useful parameters,
            using `str.format`:

            - The `.Connection` object's ``host``, ``user`` and ``port``
              attributes.
            - The ``basename`` and ``dirname`` of the ``remote`` path, as
              derived by `os.path` (specifically, its ``posixpath`` flavor, so
              that the resulting values are useful on remote POSIX-compatible
              SFTP servers even if the local client is Windows).
            - Thus, for example, ``""/some/path/{user}@{host}/{basename}""`` will
              yield different local paths depending on the properties of both
              the connection and the remote path.

            .. note::
                If nonexistent directories are present in this path (including
                the final path component, if it ends in `os.sep`) they will be
                created automatically using `os.makedirs`.

            **If a file-like object is given**, the contents of the remote file
            are simply written into it.

        :param bool preserve_mode:
            Whether to `os.chmod` the local file so it matches the remote
            file's mode (default: ``True``).

        :returns: A `.Result` object.

        .. versionadded:: 2.0
        .. versionchanged:: 2.6
            Added ``local`` path interpolation of connection & remote file
            attributes.
        .. versionchanged:: 2.6
            Create missing ``local`` directories automatically.
        """"""",PENDING,PENDING,PENDING,PENDING
FND-000796,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,"Security, Cryptography & Auth",Primary_Core_Benchmark,hardcoded-temp-path,CWE-377,pwnlib/elf/elf.py,1655,1663,1655,1,Semgrep,python.security.hardcoded-temp-path,2,ALT-001342|ALT-001343,1658|1659,WARNING,,Hard-coded temporary filesystem path detected.,"        """"""Save the ELF to a file

        >>> bash = ELF(which('bash'))
        >>> bash.save('/tmp/bash_copy')
        >>> copy = open('/tmp/bash_copy', 'rb')
        >>> bash = open(which('bash'), 'rb')
        >>> bash.read() == copy.read()
        True
        """"""",PENDING,PENDING,PENDING,PENDING
FND-000806,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,"Security, Cryptography & Auth",Primary_Core_Benchmark,hardcoded-temp-path,CWE-377,pwnlib/tubes/ssh.py,1502,1521,1502,1,Semgrep,python.security.hardcoded-temp-path,3,ALT-001356|ALT-001357|ALT-001358,1510|1514|1518,WARNING,,Hard-coded temporary filesystem path detected.,"        """"""Downloads a file from the remote server and returns it as a string.

        Arguments:
            remote(str): The remote filename to download.


        Examples:

            >>> with open('/tmp/bar','w+') as f:
            ...     _ = f.write('Hello, world')
            >>> s =  ssh(host='example.pwnme',
            ...         cache=False)
            >>> s.download_data('/tmp/bar')
            b'Hello, world'
            >>> s._sftp = None
            >>> s._tried_sftp = True
            >>> s.download_data('/tmp/bar')
            b'Hello, world'

        """"""",PENDING,PENDING,PENDING,PENDING
FND-000248,R013,ansible/ansible,3827d66bfbdc568f58cce57b113131598c46cd5a,"HTTP, Networking & Cloud",Primary_Core_Benchmark,hardcoded-temp-path,CWE-377,lib/ansible/plugins/filter/core.py,551,558,551,1,Semgrep,python.security.hardcoded-temp-path,2,ALT-000435|ALT-000436,554|556,WARNING,,Hard-coded temporary filesystem path detected.,"    """"""Accepts a dict or list of dicts, and a dotted accessor and produces a product
    of the element and the results of the dotted accessor

    >>> obj = [{""name"": ""alice"", ""groups"": [""wheel""], ""authorized"": [""/tmp/alice/onekey.pub""]}]
    >>> subelements(obj, 'groups')
    [({'name': 'alice', 'groups': ['wheel'], 'authorized': ['/tmp/alice/onekey.pub']}, 'wheel')]

    """"""",PENDING,PENDING,PENDING,PENDING
FND-000058,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,unsafe-deserialization,CWE-502,django/core/cache/backends/db.py,102,102,102,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000076|ALT-000159,102,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.","                value = pickle.loads(base64.b64decode(value.encode(), validate=True))",PENDING,PENDING,PENDING,PENDING
FND-000069,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,unsafe-deserialization,CWE-502,django/core/cache/backends/filebased.py,38,38,38,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000087|ALT-000162,38,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",                    return pickle.loads(zlib.decompress(f.read())),PENDING,PENDING,PENDING,PENDING
FND-000879,R051,scikit-learn/scikit-learn,9bafc1c9cab99aa036aba8207125637c39fd22db,Data Science & ML,Supplementary_Holdout_Pool,unsafe-deserialization,CWE-502,sklearn/utils/estimator_checks.py,4080,4080,4080,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-001481|ALT-001494,4080,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",    est = pickle.loads(pickle.dumps(est)),PENDING,PENDING,PENDING,PENDING
FND-001005,R059,scrapy/scrapy,9344d60dd1ca211d7ca43ff9f37ac20473b28d88,Web Frameworks & APIs,Supplementary_Holdout_Pool,unsafe-deserialization,CWE-502,scrapy/extensions/httpcache.py,341,341,341,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-001741|ALT-001757,341,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",                data.update(pickle.load(f))  # noqa: S301,PENDING,PENDING,PENDING,PENDING
FND-000928,R053,numpy/numpy,43a7a41747f860a09f2c5b9a2fe5a97c7f5f8004,Data Science & ML,Supplementary_Holdout_Pool,unsafe-deserialization,CWE-502,numpy/lib/_format_impl.py,844,844,844,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-001559|ALT-001593,844,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.","            array = pickle.load(fp, **pickle_kwargs)",PENDING,PENDING,PENDING,PENDING
FND-001008,R059,scrapy/scrapy,9344d60dd1ca211d7ca43ff9f37ac20473b28d88,Web Frameworks & APIs,Supplementary_Holdout_Pool,unsafe-deserialization,CWE-502,scrapy/extensions/spiderstate.py,44,44,44,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-001744|ALT-001760,44,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",                spider.state = pickle.load(f)  # type: ignore[attr-defined]  # noqa: S301,PENDING,PENDING,PENDING,PENDING
FND-000585,R040,celery/celery,07ee451b5313b520ed4f57cfe93d35ac81d0548c,"Databases, Caching & ORM",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,t/unit/tasks/test_result.py,696,696,696,1,Semgrep,python.security.unsafe-deserialization,1,ALT-001014,696,ERROR,,Potentially unsafe Python object deserialization detected.,        assert pickle.loads(pickle.dumps(ts2)) == ts2,PENDING,PENDING,PENDING,PENDING
FND-000070,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,unsafe-deserialization,CWE-502,django/core/cache/backends/filebased.py,71,71,71,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000088|ALT-000163,71,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",                        previous_value = pickle.loads(zlib.decompress(f.read())),PENDING,PENDING,PENDING,PENDING
FND-000560,R040,celery/celery,07ee451b5313b520ed4f57cfe93d35ac81d0548c,"Databases, Caching & ORM",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,t/unit/app/test_app.py,1165,1165,1165,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000941|ALT-000989,1165,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",        r = loads(dumps(x)),PENDING,PENDING,PENDING,PENDING
FND-000566,R040,celery/celery,07ee451b5313b520ed4f57cfe93d35ac81d0548c,"Databases, Caching & ORM",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,t/unit/app/test_schedules.py,157,157,157,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000947|ALT-000995,157,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",            c = loads(dumps(c)),PENDING,PENDING,PENDING,PENDING
FND-000568,R040,celery/celery,07ee451b5313b520ed4f57cfe93d35ac81d0548c,"Databases, Caching & ORM",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,t/unit/backends/test_database.py,651,651,651,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000949|ALT-000997,651,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",        assert loads(dumps(tb)),PENDING,PENDING,PENDING,PENDING
FND-001059,R064,twisted/twisted,ac919a6d1b2f91b7dea806bacfae99abab5291d4,"HTTP, Networking & Cloud",Supplementary_Holdout_Pool,unsafe-deserialization,CWE-502,src/twisted/mail/relaymanager.py,572,572,572,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-001834|ALT-001870,572,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.","            from_, to = pickle.load(fp)",PENDING,PENDING,PENDING,PENDING
FND-001039,R063,grpc/grpc,6e5ac36afeb4a13c9d0c62241c91323c1e8ad8a8,"HTTP, Networking & Cloud",Supplementary_Holdout_Pool,unsafe-deserialization,CWE-502,src/python/grpcio_tests/tests_aio/unit/auth_context_test.py,201,201,201,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-001805|ALT-001814,201,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",        auth_data = pickle.loads(response),PENDING,PENDING,PENDING,PENDING
FND-000072,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,unsafe-deserialization,CWE-502,django/core/cache/backends/locmem.py,43,43,43,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000090|ALT-000165,43,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",        return pickle.loads(pickled),PENDING,PENDING,PENDING,PENDING
FND-000545,R040,celery/celery,07ee451b5313b520ed4f57cfe93d35ac81d0548c,"Databases, Caching & ORM",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,celery/backends/database/__init__.py,220,220,220,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000934|ALT-000974,220,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",            return pickle.loads(payload),PENDING,PENDING,PENDING,PENDING
FND-000596,R040,celery/celery,07ee451b5313b520ed4f57cfe93d35ac81d0548c,"Databases, Caching & ORM",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,t/unit/utils/test_pickle.py,25,25,25,1,Semgrep,python.security.unsafe-deserialization,1,ALT-001025,25,ERROR,,Potentially unsafe Python object deserialization detected.,        unpickled = pickle.loads(pickled),PENDING,PENDING,PENDING,PENDING
FND-000159,R007,bottlepy/bottle,457a8fa82f2c96d18c6f5934288387ad83ac12fa,Web Frameworks & APIs,Primary_Core_Benchmark,unsafe-deserialization,CWE-502,bottle.py,1190,1190,1190,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000253|ALT-000259,1190,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",                    dst = pickle.loads(base64.b64decode(msg)),PENDING,PENDING,PENDING,PENDING
FND-000206,R013,ansible/ansible,3827d66bfbdc568f58cce57b113131598c46cd5a,"HTTP, Networking & Cloud",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,lib/ansible/cli/scripts/ansible_connection_cli_stub.py,242,242,242,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000322|ALT-000393,242,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.","        pc_data = pickle.loads(init_data, encoding='bytes')",PENDING,PENDING,PENDING,PENDING
FND-000556,R040,celery/celery,07ee451b5313b520ed4f57cfe93d35ac81d0548c,"Databases, Caching & ORM",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,t/unit/app/test_app.py,928,928,928,1,Semgrep,python.security.unsafe-deserialization,1,ALT-000985,928,ERROR,,Potentially unsafe Python object deserialization detected.,        restored = pickle.loads(saved),PENDING,PENDING,PENDING,PENDING
FND-000485,R035,coleifer/peewee,c6328d6c91120b3d04878921a0af64a9ee78c866,"Databases, Caching & ORM",Primary_Core_Benchmark,unsafe-deserialization,CWE-502,playhouse/fields.py,52,52,52,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000845|ALT-000852,52,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",            return pickle.loads(value),PENDING,PENDING,PENDING,PENDING
FND-000170,R008,cherrypy/cherrypy,1f75bc9eed8e0e385f64f368bd69f58d96fb8c2b,Web Frameworks & APIs,Primary_Core_Benchmark,unsafe-deserialization,CWE-502,cherrypy/lib/sessions.py,569,569,569,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000270|ALT-000276,569,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",                return pickle.load(f),PENDING,PENDING,PENDING,PENDING
FND-000425,R025,pydantic/pydantic,c23cb86ef197693fc016437614f174252a3d189a,Data Validation & Serialization,Primary_Core_Benchmark,unsafe-deserialization,CWE-502,pydantic/v1/parse.py,42,42,42,2,Bandit|Semgrep,B301|python.security.unsafe-deserialization,2,ALT-000762|ALT-000774,42,ERROR|MEDIUM,HIGH,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue. || Potentially unsafe Python object deserialization detected.",        return pickle.loads(bb),PENDING,PENDING,PENDING,PENDING
