annotation_row_id,finding_id,repo_id,repository,commit_sha,security_family,cwe_id,filename,statement_start,statement_end,line_number,statement_code,annotator_1_label,annotator_1_rationale,annotator_1_evidence_locations,annotator_2_label,annotator_2_rationale,annotator_2_evidence_locations,pre_adjudication_agreement,adjudicated_label,adjudication_rationale,adjudication_evidence_locations,final_label,final_rationale,final_evidence_locations,final_decision_source
GT-075,FND-001016,R059,scrapy/scrapy,9344d60dd1ca211d7ca43ff9f37ac20473b28d88,code-execution-eval,CWE-78,scrapy/utils/engine.py,35,35,35,"            checks += [(test, eval(test))]  # noqa: S307",FALSE_POSITIVE,"The expressions being evaluated come from a fixed hard-coded list of Scrapy engine-status checks, not from request or configuration input.",scrapy/utils/engine.py:17-59,FALSE_POSITIVE,"The expressions being evaluated come from a fixed hard-coded list of Scrapy engine-status checks, not from request or configuration input.",scrapy/utils/engine.py:17-59,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,scrapy/utils/engine.py:17-59; scrapy/utils/engine.py:17-59,independent_agreement
GT-076,FND-000387,R021,tox-dev/tox,6485a013e46b3cfe8f43002f6aa80e6e390efbfe,subprocess-execution,CWE-78,src/tox/tox_env/python/virtual_env/subprocess_adapter.py,220,220,220,"        result = subprocess.run([str(pip), ""install"", virtualenv_spec], capture_output=True, text=True, check=False)",FALSE_POSITIVE,This call uses direct process execution; the dynamic pieces are paths or options supplied by the local caller and do not gain shell semantics. The frozen call path does not establish attacker control over the executable or argument structure.,src/tox/tox_env/python/virtual_env/subprocess_adapter.py:206-238,FALSE_POSITIVE,"The process is launched without shell command-string interpretation, so variable values remain separate process arguments. The frozen call path does not establish attacker control over the executable or argument structure.",src/tox/tox_env/python/virtual_env/subprocess_adapter.py:206-238,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,src/tox/tox_env/python/virtual_env/subprocess_adapter.py:206-238; src/tox/tox_env/python/virtual_env/subprocess_adapter.py:206-238,independent_agreement
GT-077,FND-000913,R053,numpy/numpy,43a7a41747f860a09f2c5b9a2fe5a97c7f5f8004,code-execution-eval,CWE-78,numpy/f2py/auxfuncs.py,662,662,662,"    return eval(f""{l1}:{' or '.join(l2)}"")",FALSE_POSITIVE,The lambda source is generated only from the number of locally supplied function objects and fixed variable names such as f0 and f1; user text is not inserted into the expression.,numpy/f2py/auxfuncs.py:644-686,FALSE_POSITIVE,The lambda source is generated only from the number of locally supplied function objects and fixed variable names such as f0 and f1; user text is not inserted into the expression.,numpy/f2py/auxfuncs.py:644-686,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,numpy/f2py/auxfuncs.py:644-686; numpy/f2py/auxfuncs.py:644-686,independent_agreement
GT-078,FND-000366,R020,pytest-dev/pytest,431f3e1f5fd70b9b0f8afa2d20a10421542e5c6a,subprocess-execution,CWE-78,scripts/release.py,82,85,82,"    check_call(
        [""tox"", ""-e"", ""regen""],
        env={**os.environ, ""SETUPTOOLS_SCM_PRETEND_VERSION_FOR_PYTEST"": version},
    )",FALSE_POSITIVE,"The call is part of repository maintenance or packaging automation, where the command and variable arguments come from local project or configuration state. The invoked tool is `tox`. No remote or less-trusted value is shown controlling command structure at this sink.",scripts/release.py:68-103,FALSE_POSITIVE,This process launch is in developer or CI tooling rather than an exposed application request path. The invoked tool is `tox`. No remote or less-trusted value is shown controlling command structure at this sink.,scripts/release.py:68-103,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,scripts/release.py:68-103; scripts/release.py:68-103,independent_agreement
GT-079,FND-000977,R058,pypa/setuptools,7d531288b7c8708d4cc186213da93eaf5d11833d,subprocess-execution,CWE-78,setuptools/_distutils/compilers/C/cygwin.py,341,341,341,    out_string = subprocess.check_output(shlex.split(cc) + ['-dumpmachine']),FALSE_POSITIVE,This process launch is in developer or CI tooling rather than an exposed application request path. No remote or less-trusted value is shown controlling command structure at this sink.,setuptools/_distutils/compilers/C/cygwin.py:327-359,FALSE_POSITIVE,"This is build, release, or maintenance tooling invoked by the local developer or CI environment. No remote or less-trusted value is shown controlling command structure at this sink.",setuptools/_distutils/compilers/C/cygwin.py:327-359,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,setuptools/_distutils/compilers/C/cygwin.py:327-359; setuptools/_distutils/compilers/C/cygwin.py:327-359,independent_agreement
GT-080,FND-001222,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,subprocess-shell-true,CWE-78,datasette/publish/cloudrun.py,125,127,125,"        project = check_output(
            ""gcloud config get-value project"", shell=True, universal_newlines=True
        ).strip()",FALSE_POSITIVE,The command string is a fixed `gcloud config get-value project` invocation used by the local publishing CLI. It contains no attacker-controlled interpolation despite shell=True.,datasette/publish/cloudrun.py:111-145,FALSE_POSITIVE,The command string is a fixed `gcloud config get-value project` invocation used by the local publishing CLI. It contains no attacker-controlled interpolation despite shell=True.,datasette/publish/cloudrun.py:111-145,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/publish/cloudrun.py:111-145; datasette/publish/cloudrun.py:111-145,independent_agreement
GT-081,FND-001043,R064,twisted/twisted,ac919a6d1b2f91b7dea806bacfae99abab5291d4,code-execution-exec,CWE-78,src/twisted/conch/recvline.py,90,90,90,        exec(execStr),FALSE_POSITIVE,Twisted generates assignments from a fixed tuple of terminal key identifiers and method names defined in the source file. No external string is incorporated.,src/twisted/conch/recvline.py:76-108,FALSE_POSITIVE,Twisted generates assignments from a fixed tuple of terminal key identifiers and method names defined in the source file. No external string is incorporated.,src/twisted/conch/recvline.py:76-108,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,src/twisted/conch/recvline.py:76-108; src/twisted/conch/recvline.py:76-108,independent_agreement
GT-082,FND-000966,R057,pypa/virtualenv,2ef85af47fcae15625ca7ad6f77452d5c78fadb2,subprocess-execution,CWE-78,tasks/make_zipapp.py,252,258,252,"    process = subprocess.Popen(
        cmd,
        stdout=subprocess.PIPE,
        stderr=subprocess.PIPE,
        universal_newlines=True,
        encoding=""utf-8"",
    )",FALSE_POSITIVE,This process launch is in developer or CI tooling rather than an exposed application request path. The sink receives an already-constructed command or argv from its caller. No remote or less-trusted value is shown controlling command structure at this sink.,tasks/make_zipapp.py:238-276,FALSE_POSITIVE,"This is build, release, or maintenance tooling invoked by the local developer or CI environment. The sink receives an already-constructed command or argv from its caller. No remote or less-trusted value is shown controlling command structure at this sink.",tasks/make_zipapp.py:238-276,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,tasks/make_zipapp.py:238-276; tasks/make_zipapp.py:238-276,independent_agreement
GT-083,FND-000019,R001,tiangolo/fastapi,50113da16fec53b66b80d75e80a89296de4fa5a5,subprocess-execution,CWE-78,scripts/sponsors.py,200,200,200,"    subprocess.run([""git"", ""checkout"", ""-b"", branch_name], check=True)",FALSE_POSITIVE,"This is build, release, or maintenance tooling invoked by the local developer or CI environment. The invoked tool is `git`. No remote or less-trusted value is shown controlling command structure at this sink.",scripts/sponsors.py:186-218,FALSE_POSITIVE,"The call is part of repository maintenance or packaging automation, where the command and variable arguments come from local project or configuration state. The invoked tool is `git`. No remote or less-trusted value is shown controlling command structure at this sink.",scripts/sponsors.py:186-218,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,scripts/sponsors.py:186-218; scripts/sponsors.py:186-218,independent_agreement
GT-084,FND-000472,R033,sqlalchemy/sqlalchemy,de83fa72d787136785624fd8981e1d71e9f427ab,code-execution-eval,CWE-78,lib/sqlalchemy/util/typing.py,267,267,267,"            annotation = eval(expression, base_globals, locals_)",FALSE_POSITIVE,"SQLAlchemy evaluates developer-authored type annotation strings in the module and class namespace as part of annotation resolution. The source is application code metadata, not a request-controlled expression.",lib/sqlalchemy/util/typing.py:249-291,FALSE_POSITIVE,"SQLAlchemy evaluates developer-authored type annotation strings in the module and class namespace as part of annotation resolution. The source is application code metadata, not a request-controlled expression.",lib/sqlalchemy/util/typing.py:249-291,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,lib/sqlalchemy/util/typing.py:249-291; lib/sqlalchemy/util/typing.py:249-291,independent_agreement
GT-085,FND-000518,R037,mongodb/mongo-python-driver,4dd73032d98146fd97bedfb8434bff2f458bc26f,subprocess-execution,CWE-78,pymongo/daemon.py,98,104,98,"                return subprocess.Popen(  # noqa: S603
                    args,
                    close_fds=True,
                    stdin=devnull,
                    stderr=devnull,
                    stdout=devnull,
                )",FALSE_POSITIVE,This call uses direct process execution; the dynamic pieces are paths or options supplied by the local caller and do not gain shell semantics. The sink receives an already-constructed command or argv from its caller. The frozen call path does not establish attacker control over the executable or argument structure.,pymongo/daemon.py:84-122,FALSE_POSITIVE,"The process is launched without shell command-string interpretation, so variable values remain separate process arguments. The sink receives an already-constructed command or argv from its caller. The frozen call path does not establish attacker control over the executable or argument structure.",pymongo/daemon.py:84-122,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,pymongo/daemon.py:84-122; pymongo/daemon.py:84-122,independent_agreement
